Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTA41,I,8668.00325,19.439,0.051,19.45914208528542,0.08138043045325073
KMTA41,I,8668.03161,19.446,0.053,19.470333499213197,0.0848989348839337
KMTA41,I,8668.04944,19.437,0.042,19.45595244447527,0.06694578534404315
KMTA41,I,8668.0673,19.481,0.053,19.526955927728135,0.08660664461934485
KMTA41,I,8668.08488,19.421,0.05,19.430559713091967,0.07901087329977691
KMTA41,I,8668.10257,19.491,0.051,19.543344855492908,0.0838303135906789
KMTA41,I,8668.14859,19.401,0.057,19.399122047555885,0.08912851017784806
KMTA41,I,8668.16595,19.401,0.046,19.399122047555885,0.07192827137159669
KMTA41,I,8669.22264,19.285,0.049,19.22281568156924,0.07247952276799499
KMTA41,I,8669.23589,19.445,0.064,19.468732076206255,0.10246269554680998
KMTA41,I,8669.87141,19.495,0.09,19.549927600546834,0.14828817562290378
KMTA41,I,8669.89904,19.365,0.063,19.343344311576537,0.09673224040789527
KMTA41,I,8669.91623,19.398,0.061,19.394434719159946,0.09523502390467684
KMTA41,I,8669.93488,19.267,0.046,19.196295174360813,0.06751011905789252
KMTA41,I,8669.95197,19.531,0.05,19.609896344598457,0.08422121737607947
KMTA41,I,8669.96908,19.372,0.044,19.35411097265133,0.06779380939831278
KMTA41,I,8669.98562,19.513,0.04,19.579746500801814,0.06662720025103865
KMTA41,I,8670.01383,19.398,0.041,19.394434719159946,0.06401042590314346
KMTA41,I,8670.03333,19.737,0.091,19.98343742148473,0.1788583966982353
KMTA41,I,8670.05293,19.371,0.036,19.35257058771312,0.05544006213180938
KMTA41,I,8670.07032,19.364,0.042,19.341809257548924,0.06445638814428506
KMTA41,I,8670.08705,19.525,0.051,19.5998088283327,0.08558283719889064
KMTA41,I,8670.11884,19.427,0.061,19.44005627906206,0.09670419612254937
KMTA41,I,8670.13803,19.355,0.053,19.32802760860862,0.08098039401257671
KMTA41,I,8670.15476,19.344,0.06,19.31126499545238,0.09119063103795484
KMTA41,I,8670.17794,19.391,0.061,19.383525792045766,0.0948927700115226
KMTA41,I,8670.19526,19.327,0.064,19.285531694273498,0.09649073713032193
KMTA41,I,8670.89458,19.406,0.102,19.40695051830132,0.15990916353723908
KMTA41,I,8670.91177,19.253,0.076,19.175810049288835,0.11087422175473037
KMTA41,I,8670.94998,19.65,0.064,19.81857779120207,0.11708575559277073
KMTA41,I,8670.96759,19.413,0.071,19.4179448537488,0.11171957185696298
KMTA41,I,8670.99719,19.497,0.042,19.55322486176946,0.06928388107633612
KMTA41,I,8671.04283,19.568,0.042,19.672966996224176,0.07246512761416962
KMTA41,I,8671.09182,19.859,0.337,20.23785464650848,0.74828102408679
KMTA41,I,8671.11067,19.834,0.185,20.183104118231846,0.399674415186003
KMTA41,I,8671.12775,19.317,0.308,19.27049004760401,0.4622103945504538
KMTA41,I,8673.89383,19.542,0.057,19.62848977109483,0.09668603187714232
KMTA41,I,8673.91146,19.392,0.042,19.385081809523985,0.0653694734392407
KMTA41,I,8673.92879,19.518,0.049,19.58808771233732,0.08186987690892082
KMTA41,I,8673.94622,19.406,0.04,19.40695051830132,0.0627094758969565
KMTA41,I,8673.96306,19.522,0.044,19.59477924981197,0.07369827942959864
KMTA41,I,8673.99247,19.436,0.043,19.454358932893484,0.06850227599395961
KMTA41,I,8674.0099,19.49,0.044,19.541701610795137,0.0722813563212518
KMTA41,I,8674.02736,19.338,0.04,19.3021589817799,0.0606200871659274
KMTA41,I,8674.04458,19.421,0.041,19.430559713091967,0.06478891610581708
KMTA41,I,8674.0613,19.538,0.042,19.62171346287961,0.07106040003372228
KMTA41,I,8674.09094,19.364,0.037,19.341809257548924,0.05678300860329874
KMTA41,I,8674.1083,19.445,0.043,19.468732076206255,0.06884212357051295
KMTA41,I,8674.12508,19.407,0.037,19.408518665356393,0.05803662682732241
KMTA41,I,8674.14216,19.417,0.04,19.424245581099925,0.06307411944946478
KMTA41,I,8674.15963,19.467,0.051,19.50417132304133,0.08266690491949319
KMTA41,I,8674.18748,19.285,0.047,19.22281568156924,0.06952117489991355
KMTA41,I,8674.2034,19.402,0.048,19.400686111779642,0.07509459070397542
KMTA41,I,8675.86354,19.823,0.112,20.159477838711247,0.23916748167044127
KMTA41,I,8675.88146,19.319,0.066,19.273492799573955,0.09913660174072755
KMTA41,I,8675.89889,19.6,0.073,19.72878327788139,0.12874463601149716
KMTA41,I,8675.91603,19.298,0.055,19.242100539968725,0.08182685848170837
KMTA41,I,8675.93333,19.4,0.061,19.397558795102874,0.09533367294462358
KMTA41,I,8675.95061,19.435,0.057,19.452766291519392,0.09075579067217156
KMTA41,I,8675.97918,19.471,0.057,19.51066243821286,0.09260465186904643
KMTA41,I,8676.02605,19.509,0.051,19.573091927469424,0.08474223609482558
KMTA41,I,8676.04361,19.402,0.045,19.400686111779642,0.07040117878497695
KMTA41,I,8676.0606,19.389,0.045,19.380416143781638,0.06993135507732114
KMTA41,I,8676.07795,19.385,0.043,19.374206350882552,0.06668742808018126
KMTA41,I,8676.10611,19.234,0.05,19.14820155415343,0.07236750477731113
KMTA41,I,8676.12825,19.557,0.057,19.654057199291486,0.09763166771328789
KMTA41,I,8676.14551,19.403,0.052,19.402250989366838,0.08139480964693677
KMTA41,I,8676.16305,19.276,0.048,19.20952941277446,0.07072060624283774
KMTA41,I,8676.18429,19.236,0.048,19.15109744842161,0.06953015366693784
KMTA41,I,8676.20108,19.255,0.047,19.178729026563865,0.06862501320522124
KMTA41,I,8676.85719,19.438,0.075,19.45754682801938,0.11961150835504447
KMTA41,I,8676.94685,19.307,0.046,19.25551760705662,0.06871599619574259
KMTA41,I,8677.8617,19.587,0.146,19.70595991884741,0.2551701070330652
KMTA41,I,8678.88564,19.815,0.264,20.14246533885366,0.5590916869887916
KMTA41,I,8678.9047,19.297,0.174,19.240613112887136,0.25875423460329555
KMTA41,I,8678.92212,19.383,0.138,19.37110618174492,0.21380336272659292
KMTA41,I,8678.97995,19.499,0.296,19.556526070984944,0.4888719415010259
KMTA41,I,8679.88651,19.577,0.272,19.688542239853483,0.47214867194190796
KMTA41,I,8680.11825,19.407,0.218,19.408518665356393,0.34194553103665637
KMTA41,I,8681.92821,19.624,0.089,19.771474304243668,0.1596881541268308
KMTA41,I,8681.94557,19.655,0.086,19.82774265807899,0.15793867379619927
KMTA41,I,8681.963,19.496,0.074,19.551575738703328,0.12199863953549057
KMTA41,I,8681.98037,19.565,0.078,19.667796091064922,0.13430927709993645
KMTA41,I,8681.99802,19.401,0.061,19.399122047555885,0.0953831424710304
KMTA41,I,8682.02637,19.333,0.049,19.294590437344038,0.0740841372126119
KMTA41,I,8682.04383,19.42,0.062,19.428979917580243,0.09792117790184553
KMTA41,I,8682.91897,18.908,0.108,18.703011700868892,0.14006234984837143
KMTA41,I,8682.92166,19.449,0.107,19.47514310333125,0.17168564780107817
KMTA41,I,8682.93995,19.341,0.089,19.306708732374364,0.1350723550507922
KMTA41,I,8682.95776,19.392,0.092,19.385081809523985,0.14319027515262245
KMTA41,I,8683.00321,19.592,0.087,19.714713724753594,0.15258003668819586
KMTA41,I,8683.02041,19.369,0.055,19.349492114177913,0.08461600317319448
KMTA41,I,8683.03782,19.381,0.049,19.36800914792281,0.07583901987739032
KMTA41,I,8683.05462,19.407,0.06,19.408518665356393,0.09411344890917148
KMTA41,I,8683.08306,19.405,0.063,19.40538319102409,0.09871582930045705
KMTA41,I,8683.09975,19.41,0.068,19.41322804135663,0.1068299688389275
KMTA41,I,8683.11726,19.395,0.074,19.38975465395691,0.1153523784806335
KMTA41,I,8683.13477,19.314,0.084,19.26599110673116,0.12588346866975703
KMTA41,I,8683.15237,19.28,0.076,19.21542794759336,0.11217026445693376
KMTA41,I,8683.17141,19.467,0.083,19.50417132304133,0.13453633545721447
KMTA41,I,8683.87683,19.415,0.046,19.421093548482567,0.07245831385456654
KMTA41,I,8683.9058,19.467,0.048,19.50417132304133,0.07780414580658185
KMTA41,I,8683.92283,19.426,0.056,19.438471391404367,0.08872981091593667
KMTA41,I,8683.94084,19.302,0.055,19.24805694417456,0.08197443643581208
KMTA41,I,8683.95798,19.3,0.048,19.24507740045592,0.07147681135943768
KMTA41,I,8683.97532,19.284,0.053,19.221336833845058,0.07836165064718446
KMTA41,I,8684.00413,19.481,0.063,19.526955927728135,0.10294752096261744
KMTA41,I,8684.02476,19.491,0.051,19.543344855492908,0.0838303135906789
KMTA41,I,8684.04239,19.577,0.05,19.688542239853483,0.08679203528343896
KMTA41,I,8684.06505,19.436,0.041,19.454358932893484,0.06531612362214755
KMTA41,I,8684.11268,19.43,0.042,19.44481607669523,0.06669122482001338
KMTA41,I,8684.13001,19.465,0.045,19.50093133505399,0.07285812999245346
KMTA41,I,8684.14708,19.389,0.049,19.380416143781638,0.07614747552863857
KMTA41,I,8684.17051,19.433,0.061,19.44958361240029,0.09701887903418474
KMTA41,I,8684.87133,19.459,0.049,19.49123346652803,0.07906466571980368
KMTA41,I,8684.8961,19.476,0.044,19.518797377345876,0.07169099366054861
KMTA41,I,8684.92764,19.451,0.036,19.47835397010424,0.057827852056429055
KMTA41,I,8684.94527,19.461,0.036,19.494462421934116,0.05815411380386415
KMTA41,I,8684.96429,19.446,0.035,19.470333499213197,0.05606533435731471
KMTA41,I,8684.98496,19.41,0.033,19.41322804135663,0.05184395546595011
KMTA41,I,8685.0017,19.509,0.04,19.573091927469424,0.06646449889790243
KMTA41,I,8685.0205,19.476,0.035,19.518797377345876,0.0570269267754364
KMTA41,I,8685.04889,19.553,0.036,19.647214823927207,0.061500890306242145
KMTA41,I,8685.0662,19.404,0.035,19.40381668191452,0.05481351964755687
KMTA41,I,8685.08424,19.45,0.038,19.476748089103136,0.061006457141554574
KMTA41,I,8685.10148,19.452,0.04,19.479960748160096,0.06428908772183232
KMTA41,I,8685.12268,19.495,0.05,19.549927600546834,0.08238231979050209
KMTA41,I,8685.15207,19.428,0.046,19.441642021354976,0.07296382830123253
KMTA41,I,8685.16915,19.406,0.053,19.40695051830132,0.08309005556346737
KMTA41,I,8685.87131,19.442,0.044,19.463933117085467,0.07032648247015567
KMTA41,I,8685.88894,19.486,0.052,19.53513833675979,0.0852219860178891
KMTA41,I,8685.90888,19.421,0.038,19.430559713091967,0.06004826370783045
KMTA41,I,8685.92879,19.462,0.044,19.49607827209769,0.07111757800510411
KMTA41,I,8685.94581,19.428,0.033,19.441642021354976,0.052343615955232035
KMTA41,I,8685.97338,19.471,0.037,19.51066243821286,0.06011179156411786
KMTA41,I,8685.99071,19.468,0.037,19.505792706557283,0.06000836294173965
KMTA41,I,8686.00796,19.339,0.045,19.303674843959993,0.06823000825522525
KMTA41,I,8686.02668,19.337,0.039,19.30064383915303,0.059076548646912454
KMTA41,I,8686.87967,19.411,0.038,19.414799483713228,0.059730529206329715
KMTA41,I,8686.90736,19.45,0.053,19.476748089103136,0.08508795338164192
KMTA41,I,8686.92468,19.455,0.042,19.484786482989794,0.06761714912083276
KMTA41,I,8686.94244,19.381,0.04,19.36800914792281,0.061909403981543105
KMTA41,I,8686.96026,19.436,0.052,19.454358932893484,0.08283996166711398
KMTA41,I,8686.97764,19.397,0.036,19.39287389250622,0.056175252118016855
KMTA41,I,8686.99513,19.433,0.039,19.44958361240029,0.06202846364480663
KMTA41,I,8687.02654,19.518,0.038,19.58808771233732,0.06349092494977533
KMTA41,I,8687.04431,19.431,0.039,19.44640439317891,0.06196113103754576
KMTA41,I,8687.06129,19.426,0.036,19.438471391404367,0.05704059273167356
KMTA41,I,8687.07865,19.456,0.038,19.4863968676245,0.06121182333227747
KMTA41,I,8687.09684,19.371,0.038,19.35257058771312,0.058520065583576586
KMTA41,I,8687.1251,19.439,0.042,19.45914208528542,0.06701917802032414
KMTA41,I,8687.14228,19.444,0.048,19.467131539378276,0.07680452818351508
KMTA41,I,8687.16693,19.348,0.046,19.31735020701024,0.07004721726716923
KMTA41,I,8687.88433,19.48,0.048,19.525322316928673,0.07839044622643099
KMTA41,I,8687.90577,19.447,0.04,19.471935810198882,0.06411022305083225
KMTA41,I,8687.92334,19.374,0.038,19.357194046215433,0.0586076337806797
KMTA41,I,8687.95205,19.545,0.043,19.633583415281798,0.07307936990109574
KMTA41,I,8687.96948,19.481,0.041,19.526955927728135,0.06699759300741771
KMTA41,I,8687.98635,19.427,0.039,19.44005627906206,0.06182727293081026
KMTA41,I,8688.00551,19.415,0.034,19.421093548482567,0.053556145022940496
KMTA41,I,8688.0228,19.414,0.033,19.419518784706028,0.05195345404224801
KMTA41,I,8688.05083,19.451,0.043,19.47835397010424,0.06907215662295693
KMTA41,I,8688.06795,19.453,0.047,19.481568425101447,0.0755819687959556
KMTA41,I,8688.08534,19.483,0.05,19.53022601432652,0.08180001485370786
KMTA41,I,8688.10304,19.294,0.04,19.23615482972424,0.05940389143121469
KMTA41,I,8688.12075,19.396,0.051,19.391313871295612,0.079540569670356
KMTA41,I,8688.13821,19.5,0.051,19.55817816132705,0.08428191854836285
KMTA41,I,8688.15749,19.386,0.041,19.375757614989933,0.0636179799887413
KMTA41,I,8688.91136,19.623,0.073,19.76968071107352,0.13088446948739754
KMTA41,I,8688.92864,19.415,0.05,19.421093548482567,0.0787590367984419
KMTA41,I,8688.94591,19.536,0.047,19.61833178758983,0.07941884109996727
KMTA41,I,8688.96295,19.403,0.049,19.402250989366838,0.07669895524422887
KMTA41,I,8688.98098,19.352,0.044,19.323447149663085,0.067131215203535
KMTA41,I,8689.02182,19.497,0.057,19.55322486176946,0.09402812431788471
KMTA41,I,8689.03903,19.43,0.061,19.44481607669523,0.09686106461954323
KMTA41,I,8689.05651,19.765,0.089,20.039173648533563,0.17945370885186873
KMTA41,I,8689.07371,19.519,0.067,19.5897590426729,0.1120137642980689
KMTA41,I,8689.09063,19.382,0.059,19.369557273676445,0.09136248289419924
KMTA41,I,8689.11847,19.541,0.071,19.626794068395228,0.12035633335963716
KMTA41,I,8689.13625,19.499,0.061,19.556526070984944,0.10074725821473846
KMTA41,I,8689.1594,19.425,0.058,19.436887356675683,0.09184931224136639
KMTA41,I,8691.88377,19.228,0.042,19.139528150439858,0.06063920836821002
KMTA41,I,8691.90114,19.281,0.043,19.216904195800012,0.0634925992278875
KMTA41,I,8691.91845,19.435,0.046,19.452766291519392,0.07324151527929636
KMTA41,I,8691.93556,19.355,0.043,19.32802760860862,0.06570107438756223
KMTA41,I,8691.96416,19.457,0.043,19.488008158520167,0.06930501972326618
KMTA41,I,8691.98179,19.487,0.083,19.53677770363155,0.1361075279818914
KMTA41,I,8692.0036,19.522,0.048,19.59477924981197,0.0803981230141076
KMTA41,I,8692.02096,19.428,0.037,19.441642021354976,0.05868829667707835
KMTA41,I,8692.03847,19.496,0.053,19.551575738703328,0.08737740399163516
KMTA41,I,8692.06706,19.525,0.06,19.5998088283327,0.1006856908222243
KMTA41,I,8692.08494,19.514,0.053,19.581412691799663,0.08833522483974911
KMTA41,I,8692.10209,19.38,0.042,19.366461802975046,0.06497211196597075
KMTA41,I,8692.12889,19.377,0.042,19.36182443793764,0.06487420338754699
KMTA41,I,8692.1459,19.356,0.046,19.329555912279087,0.070319078207101
KMTA41,I,8692.1609,19.401,0.051,19.399122047555885,0.0797465617380746
KMTA41,I,8692.87198,19.402,0.048,19.400686111779642,0.07509459070397542
KMTA41,I,8692.90074,19.365,0.049,19.343344311576537,0.07523618698391857
KMTA41,I,8692.91796,19.388,0.04,19.378862509908075,0.06212951562270338
KMTA41,I,8692.93534,19.486,0.039,19.53513833675979,0.06391648951341682
KMTA41,I,8692.95277,19.517,0.04,19.586417414301838,0.06679130507952827
KMTA41,I,8692.97017,19.438,0.039,19.45754682801938,0.062197984344623126
KMTA41,I,8692.99887,19.41,0.041,19.41322804135663,0.06441218709405923
KMTA41,I,8693.01578,19.341,0.035,19.306708732374364,0.05311834187390705
KMTA41,I,8693.03682,19.402,0.037,19.400686111779642,0.057885413667647725
KMTA41,I,8693.05506,19.474,0.042,19.51554058207608,0.06835314405343476
KMTA41,I,8693.07244,19.45,0.046,19.476748089103136,0.07384992180293447
KMTA41,I,8693.08979,19.437,0.048,19.45595244447527,0.07650946896462071
KMTA41,I,8693.11888,19.257,0.035,19.18165047886279,0.05114712282018533
KMTA41,I,8693.13681,19.395,0.05,19.38975465395691,0.0779407962706983
KMTA41,I,8693.154,19.32,0.041,19.27499521680715,0.06161336323696153
KMTA41,I,8694.00103,19.445,0.088,19.468732076206255,0.1408862063768637
KMTA41,I,8694.87852,19.425,0.054,19.436887356675683,0.08551487691437559
KMTA41,I,8694.89582,19.367,0.049,19.346416692681018,0.07531053443846687
KMTA41,I,8694.9136,19.543,0.05,19.630186561540768,0.08486675593528921
KMTA41,I,8694.94446,19.473,0.044,19.513913596199963,0.0715667157267976
KMTA41,I,8694.96193,19.37,0.036,19.35103096871045,0.055412514853040065
KMTA41,I,8694.97921,19.564,0.05,19.66607474928322,0.08603850916231706
KMTA41,I,8695.87453,19.45,0.056,19.476748089103136,0.08990425262965937
KMTA41,I,8695.89181,19.433,0.042,19.44958361240029,0.06679988392517638
KMTA41,I,8695.92289,19.432,0.04,19.44799357117052,0.0635843728766954
KMTA41,I,8695.94035,19.498,0.039,19.55487497183225,0.06437356607560489
KMTA41,I,8695.95748,19.485,0.038,19.533499934264167,0.062240997294802224
KMTA41,I,8695.97505,19.418,0.035,19.42582285325529,0.05521920606546
KMTA41,I,8695.99226,19.492,0.038,19.544989074757623,0.06249887485798471
KMTA41,I,8696.02031,19.445,0.047,19.468732076206255,0.07524604204218856
KMTA41,I,8696.03768,19.427,0.043,19.44005627906206,0.06816853169294464
KMTA41,I,8696.05537,19.379,0.039,19.364915237328216,0.06030088338339554
KMTA41,I,8696.10718,19.352,0.041,19.323447149663085,0.06255408689420308
KMTA41,I,8696.13817,19.362,0.039,19.338741415331235,0.05979352342269511
KMTA41,I,8696.16421,19.326,0.057,19.284024378765,0.0858969176269795
KMTA41,I,8696.95479,19.588,0.049,19.70770826159755,0.08569832964634518
KMTA41,I,8696.97212,19.388,0.037,19.378862509908075,0.05746980195100062
KMTA41,I,8696.90954,19.425,0.039,19.436887356675683,0.06176074443816014
KMTA41,I,8696.9265,19.514,0.044,19.581412691799663,0.07333490364054641
KMTA41,I,8696.9544,19.444,0.036,19.467131539378276,0.057603396137636306
KMTA41,I,8696.97193,19.541,0.038,19.626794068395228,0.06441606574177765
KMTA41,I,8696.99053,19.423,0.033,19.433721839204072,0.05220302239214476
KMTA41,I,8697.00768,19.497,0.041,19.55322486176946,0.06763426486023288
KMTA41,I,8697.02494,19.447,0.043,19.471935810198882,0.06891848977964467
KMTA41,I,8697.05378,19.466,0.04,19.502550866510663,0.06479974702332836
KMTA41,I,8697.07106,19.463,0.045,19.49769503974505,0.07277521583612764
KMTA41,I,8697.08903,19.504,0.053,19.564796476799394,0.08779856803891972
KMTA41,I,8697.09052,19.515,0.056,19.583079906245924,0.09339270663509881
KMTA41,I,8697.10769,19.257,0.043,19.18165047886279,0.06283789375051341
KMTA41,I,8697.12455,19.514,0.05,19.581412691799663,0.08333511777334819
KMTA41,I,8697.16158,19.392,0.07,19.385081809523985,0.10894912239873446
KMTA41,I,8697.88477,19.476,0.048,19.518797377345876,0.07820835672059848
KMTA41,I,8697.90222,19.324,0.04,19.281011857387426,0.0602223511339723
KMTA41,I,8697.91919,19.458,0.039,19.489620357533866,0.06289349403034818
KMTA41,I,8697.93633,19.412,0.041,19.41637175396499,0.06448007452862245
KMTA41,I,8697.95387,19.418,0.034,19.42582285325529,0.05364151446358972
KMTA41,I,8697.97124,19.467,0.043,19.50417132304133,0.0696995472850629
KMTA41,I,8698.00395,19.423,0.032,19.433721839204072,0.05062111262268582
KMTA41,I,8698.02111,19.423,0.031,19.433721839204072,0.04903920285322689
KMTA41,I,8698.03828,19.405,0.035,19.40538319102409,0.0548421273891428
KMTA41,I,8698.0567,19.409,0.038,19.411657425262817,0.05966773320607576
KMTA41,I,8698.07402,19.371,0.035,19.35257058771312,0.05390006040592579
KMTA41,I,8698.10343,19.457,0.042,19.488008158520167,0.06769327507853906
KMTA41,I,8698.12111,19.456,0.038,19.4863968676245,0.06121182333227747
KMTA41,I,8698.13846,19.346,0.037,19.31430614036262,0.05628817301399698
KMTA41,I,8698.15918,19.526,0.066,19.60148744758485,0.11082350643621625
KMTA41,I,8698.87232,19.285,0.049,19.22281568156924,0.07247952276799499
KMTA41,I,8698.89251,19.331,0.047,19.29156801897141,0.07099341016518393
KMTA41,I,8698.9213,19.371,0.038,19.35257058771312,0.058520065583576586
KMTA41,I,8698.93911,19.507,0.044,19.569770724705723,0.0730220361775515
KMTA41,I,8698.95664,19.479,0.045,19.52368965847275,0.07344823258252121
KMTA41,I,8698.97379,19.468,0.034,19.505792706557283,0.055142820000517526
KMTA41,I,8698.99653,19.452,0.037,19.479960748160096,0.0594674061426949
KMTA41,I,8699.02533,19.388,0.042,19.378862509908075,0.06523599140383855
KMTA41,I,8699.0432,19.454,0.037,19.48317700276428,0.05953405956403258
KMTA41,I,8699.06089,19.393,0.032,19.386638624631697,0.0498308620863453
KMTA41,I,8699.07806,19.431,0.036,19.44640439317891,0.05719489018850379
KMTA41,I,8699.09572,19.488,0.033,19.53841803690561,0.05414696601872424
KMTA41,I,8699.11279,19.351,0.034,19.321921809365577,0.051849027290498985
KMTA41,I,8699.14168,19.416,0.039,19.422669146728868,0.06146462526606304
KMTA41,I,8699.15475,19.236,0.053,19.15109744842161,0.07677287800724386
KMTA41,I,8699.86345,19.542,0.045,19.62848977109483,0.07633107779774394
KMTA41,I,8699.88053,19.508,0.045,19.571430820902556,0.07472704598276185
KMTA41,I,8699.89874,19.385,0.047,19.374206350882552,0.0728909097620586
KMTA41,I,8699.91654,19.492,0.034,19.544989074757623,0.055920045925565265
KMTA41,I,8699.93408,19.452,0.039,19.479960748160096,0.06268186052878649
KMTA41,I,8699.97678,19.507,0.029,19.569770724705723,0.04812816020793167
KMTA41,I,8699.99711,19.48,0.033,19.525322316928673,0.053893431780671304
KMTA41,I,8700.01397,19.407,0.027,19.408518665356393,0.04235105200912716
KMTA41,I,8700.0313,19.381,0.03,19.36800914792281,0.046432052986157324
KMTA41,I,8700.04828,19.404,0.03,19.40381668191452,0.046983016840763024
KMTA41,I,8700.07893,19.47,0.031,19.50903826221788,0.050334988205996495
KMTA41,I,8700.096,19.527,0.038,19.60316711716699,0.06384742931054663
KMTA41,I,8700.11325,19.423,0.034,19.433721839204072,0.05378493216160369
KMTA41,I,8700.13034,19.468,0.035,19.505792706557283,0.05676466764759157
KMTA41,I,8700.15217,19.511,0.059,19.576417180373085,0.0981548709181264
KMTA41,I,8700.8717,19.489,0.044,19.540059338614096,0.07223861060122971
KMTA41,I,8700.88934,19.451,0.043,19.47835397010424,0.06907215662295693
KMTA41,I,8700.91769,19.371,0.035,19.35257058771312,0.05390006040592579
KMTA41,I,8700.93525,19.449,0.036,19.47514310333125,0.05776339552185807
KMTA41,I,8700.95231,19.502,0.034,19.561485324008824,0.05625563342638779
KMTA41,I,8700.96968,19.403,0.029,19.402250989366838,0.04539325922617627
KMTA41,I,8700.9867,19.439,0.031,19.45914208528542,0.04946653615785829
KMTA41,I,8701.01479,19.46,0.032,19.492847487370405,0.051663276493041976
KMTA41,I,8701.03205,19.447,0.031,19.471935810198882,0.04968542286439499
KMTA41,I,8701.04961,19.391,0.031,19.383525792045766,0.04822419459601968
KMTA41,I,8701.0671,19.454,0.036,19.48317700276428,0.05792503092716683
KMTA41,I,8701.08498,19.48,0.038,19.525322316928673,0.062059103262591196
KMTA41,I,8701.11433,19.427,0.04,19.44005627906206,0.06341258762134384
KMTA41,I,8701.13172,19.487,0.038,19.53677770363155,0.06231428991942015
KMTA41,I,8701.14894,19.589,0.073,19.70945781077857,0.12776119253597068
KMTA41,I,8701.87261,19.373,0.047,19.35565212499437,0.07245221720102168
KMTA41,I,8701.88977,19.417,0.051,19.424245581099925,0.08041950229806757
KMTA41,I,8701.90713,19.351,0.043,19.321921809365577,0.06557376980857223
KMTA41,I,8701.93533,19.439,0.04,19.45914208528542,0.0638277885907849
KMTA41,I,8701.95276,19.406,0.038,19.40695051830132,0.059574002102108684
KMTA41,I,8701.9697,19.398,0.037,19.394434719159946,0.05776550630283677
KMTA41,I,8701.98707,19.463,0.038,19.49769503974505,0.061454626706063345
KMTA41,I,8702.00421,19.42,0.038,19.428979917580243,0.060016205810808555
KMTA41,I,8702.02122,19.406,0.041,19.40695051830132,0.06427721279438042
KMTA41,I,8702.04966,19.46,0.042,19.492847487370405,0.0678080503971176
KMTA41,I,8702.06687,19.589,0.04,19.70945781077857,0.0700061328964223
KMTA41,I,8702.08388,19.46,0.042,19.492847487370405,0.0678080503971176
KMTA41,I,8702.10113,19.493,0.04,19.546634270645562,0.065827395460538
KMTA41,I,8702.1182,19.52,0.045,19.591431407538362,0.07527972939081293
KMTA41,I,8702.14597,19.435,0.053,19.452766291519392,0.08438696325658059
KMTA41,I,8702.97418,19.321,0.134,19.27649832991642,0.2014638377906401
KMTA41,I,8703.01654,19.478,0.049,19.52205795037544,0.0799304453318708
KMTA41,I,8703.05092,19.398,0.043,19.394434719159946,0.06713288570329679
KMTA41,I,8703.08032,19.605,0.051,19.73761696905216,0.09026303584350921
KMTA41,I,8703.88141,19.389,0.061,19.380416143781638,0.09479583688259086
KMTA41,I,8703.89904,19.652,0.079,19.822239520932012,0.14474910000502705
KMTA41,I,8703.91788,19.428,0.063,19.441642021354976,0.09992872136907935
KMTA41,I,8703.93505,19.734,0.08,19.97754883464167,0.15682037690574982
KMTA41,I,8703.95556,19.203,0.05,19.10361517063339,0.07146757482811328
KMTA41,I,8703.98384,19.282,0.045,19.21838109213213,0.06647493526773308
KMTA41,I,8704.00089,19.472,0.058,19.512287548893834,0.09428356285339082
KMTA41,I,8704.01848,19.351,0.049,19.321921809365577,0.07472359815395442
KMTA41,I,8704.03582,19.296,0.049,19.239126352959733,0.072834910966286
KMTA41,I,8704.05328,19.373,0.052,19.35565212499437,0.08015989988198144
KMTA41,I,8704.0703,19.414,0.052,19.419518784706028,0.08186604879384533
KMTA41,I,8704.09879,19.5,0.061,19.55817816132705,0.1008077849303948
KMTA41,I,8704.11615,19.271,0.05,19.202170688178928,0.0735074322103155
KMTA41,I,8704.14096,19.339,0.058,19.303674843959993,0.087940899528957
KMTA41,I,8707.88175,19.323,0.116,19.279506648914605,0.17456357247860807
KMTA41,I,8707.89901,19.238,0.099,19.153995736414018,0.1435246384866404
KMTA41,I,8707.9166,19.298,0.1,19.242100539968725,0.14877610633037885
KMTA41,I,8707.94503,19.468,0.07,19.505792706557283,0.11352933529518314
KMTA41,I,8707.96201,19.474,0.092,19.51554058207608,0.149725934593238
KMTA41,I,8707.97934,19.394,0.089,19.38819623892317,0.13866328182327556
KMTA41,I,8707.99655,19.395,0.074,19.38975465395691,0.1153523784806335
KMTA41,I,8708.01381,19.446,0.074,19.470333499213197,0.11853813549832251
KMTA41,I,8708.04184,19.402,0.074,19.400686111779642,0.11577082733529545
KMTA41,I,8708.05971,19.364,0.069,19.341809257548924,0.10589263766561118
KMTA41,I,8708.08322,19.61,0.096,19.746482034678003,0.17051281309249752
KMTA41,I,8708.09998,19.799,0.12,20.108855707103114,0.250044036605992
KMTA41,I,8708.11691,19.414,0.089,19.419518784706028,0.14011689120485066
KMTA41,I,8708.12964,19.481,0.099,19.526955927728135,0.16177467579839888
KMTA41,I,8708.87401,19.446,0.083,19.470333499213197,0.13295493576163203
KMTA41,I,8708.90242,19.74,0.101,19.989341738426006,0.19904489413632592
KMTA41,I,8708.91952,19.595,0.089,19.71998059723898,0.15641385433753904
KMTA41,I,8708.93733,19.491,0.073,19.543344855492908,0.11999240964940314
